be lit close know put ask  have marry finish travel need find go clutter come enliven wait sit change accomplish add pay start do try make leave begin take offer support reap poise become fall deep demand respect wise live give happen invent underrate intimidate confuse seek let overshadow knock corner think impose work miss look worry show admire get see love mess lead celebrate deserve mean bring say please kill fly graduate like endure base found bake last understand clamp tell run failure hear forget remember smile succeed skydive seem overlook jam break replace neglect suppose eat dream achieve read end head place extravagant grant learn drive stand catch lick serve move lift hide translate fill climb bounce speak advise buy argue beat bed blow test listen pursue fail lie help want enlist attract resist sleep prove save improve prevent plan request fulfill rest land suggest mark care seduce lose got gaze notice return exchange cover taste set plant blossom smart left budge cancel lack blind treat cry die attain enter solve honour compromise welcome feel appreciate share carry desire yearn exceed expect write heart realize acknowledge play win reserve hesitate tackle radiate shield hold undertake fun enjoy spot dance surround bless call inspire shower inherit cross honor adopt juggle describe strengthen guide reward record wed astonish recognize capture quit turn bite escape difficult
usually only not then often desperately well soon always even alone more away ugly right deeply back folly so go now n't just calmly silently still there never far really fast most nonetheless definitely obviously continually else wise simply once accordingly everywhere again better especially about ahead easily already perhaps too much dramatically costly apart long ago finally truly enough actually whatever methodically almost very hard anywhere also fiercely unusually wide silly proven suitably clever sometimes
0.01571598689412539 0.03154450660349218 0.13211779110935765 0.023689789728920153 0.023682229101470196 0.008246602148604546 0.03915694166317006 0.04688896973687856 0.04668307184817199 0.008124935399324601 3.762334184965387E-4 0.0390293593687867 0.015922384476244483 0.008216705522986204 0.008184117541731288 3.4904998312465594E-4 0.008027813003315126 6.363260015249415E-4 0.023818697384670823 0.008096707391379871 0.031281905657436916 0.08566031465636241 0.06285026133214852 4.944530090472568E-4 4.0842417750960484E-4 0.0237304537339521 0.02382190138640085 0.015747171286115844 0.008276754324957801 0.007895922521006345 4.0229952405620637E-4 0.01595947787567406 0.00808190946574882 0.00815052301896316 0.008075678378284224 2.9224430604079155E-4 2.136153368855696E-4 0.008296146188654692 0.008152341914259415 5.85366340480643E-4 4.974293877367793E-4 1.0484991449334235E-4 0.008153000577398447 0.01592475013940119 3.6218494647735405E-4 4.4057847971620703E-4 0.00814352139394055 0.008058378577707342 0.008025655413692026 0.008257614932132845 0.008395810538527393 0.008114848882940284 6.267071111894383E-4 2.968674976760388E-4 0.008149451182970963 5.374107788834487E-4 3.1896346615353826E-4 5.760497624612725E-4 3.2638615431916944E-4 0.008132853881210097 2.825919090983776E-4 0.008467509403737127 5.28390184322375E-4 0.007951428503826132 0.008065663908358908 0.007901797210947324 5.551478424784157E-4 0.00813908457467581 0.008356988728755116 0.008410965280514717 3.6750966982837204E-4 0.008173719910236486 0.007869289854449561 0.008212092282884838 0.008253709759666442 0.008135415197430933
0.02178817756745917 0.01319836551006216 0.01113607051290067 0.02088012020834592 0.022249094392310306 0.013519967280800564 0.020763093460925853 0.017975586642192686 0.017837631035308044 0.0028684795247296163 0.021973328820103756 0.024000679470470826 0.0054007796102456635 0.01156554850069222 0.011936114765204783 0.010735886452334607 6.20376723644588E-4 0.014440816101337524 0.014421251997053785 0.03149106676017858 0.014865447321036064 0.006873431403562781 0.015091858990154569 0.001395646402414609 0.011463204636878313 0.005419081925986258 0.008304838694658041 0.020404805343938213 0.009968253261727322 0.016777176102594937 0.005317111022807338 0.003629653989209942 0.00185391604176685 0.006733534235929672 0.03591587413199134 0.004857366827966281 0.006595895171924741 0.01175559473535273 0.014357308770085708 8.340371623497235E-4 0.020141096774803025 0.023346929738250595 0.022063528471004883 0.01892824617423956 0.01816456049151369 0.020583010492941062 0.012800748551575624 0.01708122752039523 0.013464616658149766 0.010281920459912056 0.013470888415384732 0.02843252642596532 0.008401101412590881 0.009408995603652576 0.0023193630202932056 0.0019844192678163896 0.0010905166252946465 6.712889619775443E-4 6.54186200665179E-4 0.014057687578508416 0.025218301185986964 0.035254317858751466 0.005140405781607599 0.005631355080561592 0.022649320955976843 0.006391584488975352 0.008247016552900856 0.012287847250815739 0.013624889295610294 0.008424004914045359 0.008826436573395853 0.023979145419157705 0.0021724656516580653 0.008254196912281792 0.014506068763967636 0.030829312960735995
0.00488902307432542 0.014389961953330714 0.010296978853821241 0.030549183989850535 0.016283637056395434 0.02244908770401541 0.008230557478326 0.016856659012243334 0.01572899348029939 0.04651438890436583 0.021453096867039407 0.00344687224573648 0.0045561289590302775 4.98428428170376E-4 0.0044892067460372805 0.022091990983823064 0.013953624682848697 0.019784731277461033 0.01910350555964151 0.01608962186283239 0.02475293450722222 0.004841411530599967 0.00817537632268975 3.674388042405597E-4 0.0014017323758810274 0.0034590476722580863 6.692202752698276E-4 0.00633293959637231 0.030986818085270387 0.009098196548890656 0.009273121046938799 0.022036338296430723 0.03847149025873405 0.012109039453664204 0.001771924426654588 0.020940904288799578 0.015881961370244987 0.0036821346412931 0.005857106515988484 0.0023982872300171284 0.0014471077948557394 0.014033483473935699 0.009085264471471174 0.008545525169710803 0.0025933843582649782 0.027908236221799564 0.019023963539233548 0.0060739138467379794 0.03637225779068644 2.698236385206676E-4 0.008347311730201392 0.009008845727506256 0.017584037394904342 0.01120667028074624 0.0018163905526045832 0.010239893256805492 0.008367520222371902 0.046525294148970976 0.020680511367728603 0.011313380671762404 0.003976952085039177 0.02088791557336907 0.002182857866799199 0.02001957851585564 0.008871009623405413 0.012494859365657566 0.014092776505207 0.005190767696625649 0.004713811875435337 0.0045207872209024535 0.038845005093278845 0.012876262101160846 0.006753830510612231 0.011233782139930955 0.02093866427805828 0.007795221522788928
4.8788408128704226E-4 3.7760290291321267E-4 0.24265322945999016 4.2244924513758095E-4 2.7564912358442025E-4 2.935614988670227E-4 5.535368543652944E-4 2.7668513438201976E-4 0.12163705294176884 3.8182122919597564E-4 4.947259099321688E-4 1.5509685028036616E-4 3.216580092113765E-4 4.194248043916973E-4 3.410744317215966E-4 3.286269305962184E-4 2.3301641346546673E-4 3.0026384104146303E-4 5.624029308124652E-4 2.480424222436649E-4 2.3964947995935317E-4 0.2428485875199861 6.788277182020875E-4 2.89783416475588E-4 3.7113308556598973E-4 2.8626053363924714E-4 0.24265285994555713 5.06632002167596E-4 3.064559459632463E-4 4.962474448333247E-4 5.028893558553043E-4 4.736742272278314E-4 4.6315804707419494E-4 5.621201779802236E-4 3.7573956165174333E-4 5.750001275848598E-4 3.014450631769552E-4 9.363663979516531E-4 4.094071228983374E-4 6.706841903469259E-4 3.2736405461385886E-4 3.3022070024481715E-4 4.977844317147386E-4 3.0948189055886283E-4 4.990849274957343E-4 1.9528013320848747E-4 3.42737612082034E-4 3.658753904429215E-4 4.117461513973354E-4 3.2156171984077373E-4 7.073360421827451E-4 2.228026471288398E-4 2.58861035363808E-4 4.1466641665489706E-4 1.9626627817460567E-4 4.4289692306380445E-4 1.1504357782837535E-4 4.5600424935836125E-4 6.123321229258733E-4 0.12175131738948686 5.210997684063403E-4 3.878157030252135E-4 3.1861563646095936E-4 3.02789342552856E-4 5.267805641539383E-4 4.2520480382399667E-4 3.3214758341244924E-4 3.3917772557594863E-4 4.16399333426616E-4 2.641936437746193E-4 7.378157173807531E-4 3.802059048657961E-4 2.0760135520563345E-4 4.1146529350404113E-4 3.1886426539966554E-4 6.204332859778544E-4
0.009268152954133831 0.004738604750654144 0.00964640278183881 0.023753581871637983 0.023136430088483727 0.007144405211299538 7.671145857366227E-4 0.04903024689795999 0.003807544844768343 0.030692257581172302 0.005464885963457146 0.023437121661862927 0.025043652625680687 0.01324752774809587 0.005787014055272309 0.007840808708532043 0.02440536870199651 0.029123811899157276 0.010631794246228309 0.012383484676784105 0.01565990234834026 0.020947000835707354 0.010910487843803185 0.014693085930817865 0.01182013561802221 0.035826432132131235 0.01618573898511797 0.020640524672451695 0.0013233932995449361 0.003730756266968034 0.015240127169964262 0.029115262060423596 0.016886961166393703 0.010703010636026918 0.006279948983962908 0.009215808208799919 0.012210318996358415 6.791751751121038E-4 0.005938490534419993 0.002142196184800008 0.0010567302621661606 0.0072197264302068884 0.0062451270168133064 0.002947605411138906 0.006314972386435876 0.0015651962863296846 0.005437584598881865 0.0027393431923781355 0.003610426159197572 0.015175281775837116 0.01785155439293006 0.015789596616076148 0.01194181912941393 0.013417274064678254 0.011594325673094026 0.01994794656052267 0.00786159621215175 0.011930812014541149 0.005837291275029337 0.005047347880871363 0.006257150070965597 0.01040827057724034 0.014697297770995616 0.024797271481298216 0.022505798524869648 0.0035971984153179625 0.017405510475145915 0.03023912234286172 0.009778611776498296 0.03198396746597804 0.003368436099685231 0.04107360151469333 0.007418883943495325 0.004114702653532264 0.00913002789204086 0.010193622752768949
8.35792105975772E-4 0.4841359124072455 0.4839217708271337 4.982144365717368E-4 5.069359460397831E-4 5.815961009185092E-4 2.5796198258765427E-4 2.7724912184529387E-4 3.570500892543099E-4 3.162778193029093E-4 4.55450237696019E-4 5.627254568021941E-4 3.231764570284656E-4 2.1852653763368012E-4 3.756266465392351E-4 2.4199903240972653E-4 5.455992376187735E-4 3.142485034816347E-4 4.757077126244821E-4 1.5935097021669523E-4 2.867628417306295E-4 4.1766074399969045E-4 3.6010334272909295E-4 3.578156378760255E-4 7.112687020205906E-4 3.7166809124893275E-4 5.53176332206591E-4 4.5385753797995296E-4 2.9629157372043635E-4 6.257853146368559E-4 5.145092870762358E-4 1.3529587877093537E-4 5.287638808516824E-4 6.66782012593285E-4 3.4750007379450674E-4 4.999901405185026E-4 4.485827375545458E-4 3.6979817994267785E-4 3.3588802719865485E-4 4.0672729711689794E-4 7.023209783688106E-4 8.183822721625766E-4 4.271500156252192E-4 2.8888586305062804E-4 7.776392590491236E-4 4.5144155048134764E-4 5.657835910099263E-4 5.600109223242366E-4 4.604156447243918E-4 2.8824470309952657E-4 7.563817042094716E-4 4.7254224921519975E-4 1.3865927697162496E-4 3.39737549050272E-4 7.86093072572562E-4 6.478414444242411E-4 3.7095345137723353E-4 1.9427938635415893E-4 4.147580917400482E-4 3.5653965404684247E-4 2.788885256988047E-4 3.3933175426734336E-4 2.578305618829126E-4 6.902113227088249E-4 2.6277801706806107E-4 4.705087183415475E-4 5.206159171728901E-4 5.14015687444377E-4 7.349412861653777E-4 1.7386817939153576E-4 4.94105176455504E-4 2.9769509104956237E-4 2.946076385676059E-4 3.454802377858736E-4 2.4641977238991776E-4 2.1124217125871375E-4
2.9576685016787104E-4 4.95582346940145E-4 0.10113343139648714 0.03371312134777684 6.201002719865233E-4 0.03388170257115735 0.03379284737870145 0.03373901223104713 3.678668208008181E-4 0.03394269418941436 2.7665466177039416E-4 0.06758050075613495 3.3149329430873746E-4 0.0340475604587478 1.3267725637563726E-4 3.229316455322675E-4 5.823045678520897E-4 3.474057586266256E-4 0.06709656939351592 2.466771017312211E-4 4.890228668764119E-4 0.0339724619851605 0.06740103028693704 3.542909518822339E-4 3.472314917175007E-4 4.7337631311274674E-4 1.9249439366414458E-4 0.06729519314506137 3.2061070578112623E-4 0.03387252277281619 4.397370603210239E-4 3.8383925522172263E-4 3.705737094394206E-4 3.455034546848053E-4 0.03385121373614367 5.905225419077142E-4 4.6763919058374025E-4 4.598555060121206E-4 3.03815688317565E-4 3.377466206865096E-4 4.589182390326693E-4 3.3967762189530075E-4 5.864343263748376E-4 2.9601151275518206E-4 3.050863151911261E-4 7.941076636902388E-4 3.366898581784745E-4 3.433141145434941E-4 4.16808370137027E-4 0.03375910825247289 0.06729427596771716 0.03401819214276259 2.4634518357006537E-4 1.9195334351450368E-4 0.033695742492097586 3.3060462836002614E-4 3.125325302843298E-4 2.3865015716727987E-4 0.03381033590937127 0.033890986223263767 2.4917266496485616E-4 2.55094426582593E-4 6.303852271412287E-4 3.531336436130409E-4 3.1175044996006017E-4 1.3823696112427478E-4 1.6963370364248413E-4 4.81846301947708E-4 4.290151882283765E-4 5.492412834862988E-4 4.327743072112652E-4 4.4220370193989386E-4 4.1924752092141845E-4 5.232789430608966E-4 0.03388704286259579 0.03384658598579731
3.4529924094753257E-4 1.2334261280601334E-4 6.715424106734992E-4 0.039240945026853935 6.47598267871171E-4 4.631729199418627E-4 0.03910065282399199 2.3920574355545488E-4 0.11663932386026253 0.07792499200809579 0.03913303371530831 5.412585234103557E-4 4.506664613358686E-4 0.039171692348435316 2.3232910779415859E-4 3.4451364098209006E-4 3.30262436195695E-4 2.7212301267391545E-4 0.03933990172701539 3.6160158622183884E-4 0.03927565863875032 0.11677980440386684 0.039020080254647094 3.060083793510719E-4 3.084404781543914E-4 0.03903662518056366 0.03913459158087435 0.07790040169973823 4.386539701001622E-4 0.03918831346370787 2.842451672561151E-4 7.745663457211407E-4 2.046986591813268E-4 2.2842658194989783E-4 5.024471221077871E-4 0.07805615630964212 3.004735833352008E-4 4.01665644831772E-4 4.181501961126028E-4 2.111966393426745E-4 3.3340701074180824E-4 3.49190891315225E-4 3.194228992551114E-4 2.2120417778021342E-4 3.383855587246509E-4 2.295562201041123E-4 5.886891333691157E-4 4.77497153650125E-4 0.03933655996136953 7.172961099796662E-4 7.17576116658899E-4 4.214586292837071E-4 2.8163849516296176E-4 1.7296442548609176E-4 1.6269985140069195E-4 4.997840706704899E-4 4.37177199094586E-4 4.844738809704625E-4 2.9678773511202037E-4 4.8477204687535355E-4 0.03915640182839049 0.03911373145807253 2.6760076165603127E-4 2.465290181277148E-4 5.782551370626357E-4 2.973280121420572E-4 3.799098595690785E-4 4.4841273212389116E-4 5.395916819199806E-4 8.291846989748379E-4 4.351502225042479E-4 5.811709047036807E-4 2.746664435353521E-4 6.587177028015074E-4 2.8937987581524767E-4 6.893663219890153E-4
7.391655934202553E-4 3.82123616924465E-4 4.197621549792114E-4 0.9692350845553015 2.9066047698551753E-4 3.435335305652537E-4 3.57856272566312E-4 2.2365233571165394E-4 3.848956316255692E-4 6.158981384558874E-4 7.372312398202839E-4 4.398796802500002E-4 5.628068317135849E-4 2.2805886661132025E-4 3.8717399992319686E-4 3.8381028242942273E-4 4.7403836335089666E-4 4.1423793388817526E-4 4.8100589016599946E-4 3.701883461362693E-4 3.615045816413694E-4 8.961754176463158E-4 5.093561667665413E-4 3.7512448278066593E-4 5.575323605292909E-4 3.2003135298559813E-4 2.844782858233922E-4 2.4753251016850034E-4 5.1201897831647E-4 2.286067019735085E-4 1.8162744293779193E-4 1.6503075911861268E-4 4.831225715392286E-4 1.8361161952590375E-4 5.851521040506817E-4 4.681832420592649E-4 5.716412394488372E-4 2.8144617237285414E-4 4.450389172456821E-4 2.793177354917922E-4 4.356054602521898E-4 5.958227684371056E-4 4.85559287735538E-4 6.52902021622613E-4 5.340451379760142E-4 3.3743255283614484E-4 1.6978485691306478E-4 3.4075331646674816E-4 4.589282746184879E-4 5.77721452287935E-4 3.8465795021166527E-4 5.142443573325274E-4 1.9275111070923172E-4 5.065127420456605E-4 3.287538155389971E-4 3.637050032554369E-4 2.498735524446267E-4 3.4114450806284986E-4 3.192012136446442E-4 2.447960427284032E-4 5.308021531701323E-4 3.3759214244345455E-4 4.983330111581239E-4 3.87307833897639E-4 5.687113018870074E-4 2.675638952150032E-4 4.58339219784948E-4 3.9090594329568113E-4 3.466759963988578E-4 4.447224189161131E-4 3.4247383413589456E-4 4.210370941419907E-4 3.434373473709688E-4 4.943948976895907E-4 3.383143210907146E-4 3.8759678103710796E-4
4.556018095200425E-4 1.8943422707269698E-4 0.32293077856941876 0.3231216215331421 2.8775443329678835E-4 3.0392110694069314E-4 4.999361162434983E-4 4.241194177072924E-4 0.3233980640586875 3.5696343111741213E-4 1.3207283862250662E-4 6.436276539908794E-4 4.0101449122381287E-4 2.799907278475663E-4 4.1521346208958567E-4 4.6114018488679415E-4 2.556372023586567E-4 5.039935544324358E-4 5.799548408217077E-4 4.897782318943021E-4 3.6409478885741627E-4 6.036381616600567E-4 3.900952023468478E-4 3.629178083351062E-4 5.47646519094011E-4 1.8319413205141982E-4 3.1424012575064327E-4 3.8643590417883377E-4 4.1883903103872287E-4 4.622587323829761E-4 2.7004497799754085E-4 1.9987279937804043E-4 4.305760677986182E-4 3.6043092863680896E-4 4.0211926563709814E-4 6.189153272971572E-4 4.3590310910290625E-4 4.2339033852434836E-4 3.4722259164367356E-4 1.4573341472732095E-4 1.769214996280835E-4 2.9091702574542523E-4 5.038325032152511E-4 2.1145730015927438E-4 5.060181461055476E-4 7.422478744065604E-4 3.1689665527846414E-4 1.9196265136696774E-4 2.2447462132674806E-4 5.925755914284417E-4 5.775733061329691E-4 4.5305784358327375E-4 3.5591422886898223E-4 4.267934826150864E-4 4.029730540282561E-4 7.140136387233957E-4 3.9619747686001603E-4 2.285830720882996E-4 3.0990039550590916E-4 6.775584171374325E-4 5.067189731347286E-4 6.590875327025376E-4 8.465509713845799E-4 5.689426682056674E-4 3.862038010267504E-4 2.8915434356715917E-4 4.6251801507259837E-4 7.689761791997926E-4 3.0600174750239475E-4 4.2984984858978795E-4 6.544526311531501E-4 2.3645983048848563E-4 5.029713659973427E-4 6.442018078458969E-4 4.963678661545872E-4 1.4348651601528255E-4
